offset,dA,tc,A,f,df
28.7948003549,0.0437348829,75.4626548014,7.1497669369,0.1990285841,0.0070084826
28.7948003549,0.0042943568,75.4626548014,7.1497669369,0.1990285841,0.0070161423
28.7948003549,0.0042943568,75.4626548014,7.1497669369,0.1990285841,0.0070161423
28.7948003549,0.038776702,75.4626548014,7.1497669369,0.1990285841,0.0070161423
29.5583394706,0.038776702,75.4626548014,7.1497669369,0.1990285841,0.0070161423
29.6212287588,0.038776702,75.4626548014,7.1497669369,0.1990285841,0.0070161423
29.6212287588,0.0058991092,75.4626548014,7.1497669369,0.1990285841,0.0070161423
29.6212287588,0.0058991092,76.3335016814,8.4975671457,0.1990285841,0.0070161423
29.6212287588,0.0058991092,75.6301283905,7.6222667605,0.1988663903,0.0070161423
28.8399192585,0.0058991092,75.6301283905,7.6222667605,0.1988663903,0.0070161423
29.2033951102,0.0058991092,75.6301283905,7.7391923197,0.1988663903,0.0070017234
29.2033951102,0.0058991092,75.6301283905,7.7391923197,0.1988663903,0.0070017234
29.2033951102,0.0058991092,75.6301283905,8.2207004561,0.1988663903,0.0070152992
29.2033951102,0.0058991092,75.6301283905,8.2207004561,0.1988663903,0.007008766
28.5445761344,0.0058991092,75.6301283905,8.2207004561,0.1988663903,0.007008766
28.5445761344,0.0058991092,75.6301283905,8.2207004561,0.1993452333,0.007008766
28.5445761344,0.0091600308,75.6301283905,8.2207004561,0.1993452333,0.007008766
28.6671058013,0.0117038897,75.6301283905,7.1933050253,0.1993452333,0.006999552
28.6671058013,0.0504351558,75.860275129,6.1091985204,0.1993452333,0.006999552
28.6671058013,0.0504351558,75.860275129,6.1091985204,0.1993452333,0.0070063956
28.6671058013,0.0596118619,75.860275129,5.8527174523,0.1993452333,0.0070063956
28.8719536671,0.0596118619,75.860275129,5.8527174523,0.1993452333,0.0070063956
28.8719536671,0.0596118619,75.860275129,5.2420831379,0.1993452333,0.0070063956
28.8719536671,0.0596118619,75.9131581358,5.2420831379,0.19904257,0.0070063956
28.0840818774,0.0834527791,75.9131581358,5.2420831379,0.19904257,0.0070063956
28.0840818774,0.0834527791,75.9131581358,5.0736284459,0.19904257,0.0070075681
29.5532564691,0.0834527791,75.9131581358,5.2717642149,0.19904257,0.0070075681
29.5532564691,0.0781670116,75.9131581358,5.2717642149,0.19904257,0.0070075681
29.5532564691,0.0800842418,75.9131581358,5.2717642149,0.19904257,0.0070075681
29.5532564691,0.0800842418,74.2873593353,5.2717642149,0.1990003001,0.0070075681
29.5532564691,0.0492746714,74.2873593353,5.2717642149,0.1993811762,0.0070075681
29.5532564691,0.0492746714,72.9483325978,6.237918941,0.1993811762,0.0070075681
29.5532564691,0.0857384903,72.9483325978,6.2427035173,0.1991154912,0.007010096
29.5532564691,0.0857384903,72.9483325978,5.0523243154,0.1991154912,0.007010096
29.4488190618,0.0857384903,72.9483325978,5.0523243154,0.1991154912,0.0070125581
29.4488190618,0.0857384903,76.2599329954,4.7996294066,0.1991154912,0.0070125581
29.4488190618,0.0857384903,76.2599329954,4.7996294066,0.1991154912,0.0070182121
29.4488190618,0.0521578167,75.748827744,4.7996294066,0.1991154912,0.0070182121
28.5213975165,0.0521578167,75.748827744,4.7996294066,0.1991154912,0.0070182121
28.5213975165,0.0521578167,75.748827744,4.7996294066,0.1986969482,0.0070182121
28.5213975165,0.0521578167,75.748827744,4.7996294066,0.1986969482,0.0070182121
28.5213975165,0.0521578167,75.748827744,4.7996294066,0.1986969482,0.0070114982
28.5213975165,0.073155031,75.748827744,4.7996294066,0.1986969482,0.0070068637
28.5213975165,0.0544139556,75.748827744,4.5515414093,0.1986969482,0.0070135093
28.5213975165,0.0600051717,75.748827744,4.5515414093,0.1986969482,0.0070135093
28.5213975165,0.0591621031,75.1409529095,4.5515414093,0.1986969482,0.0070135093
28.4302880651,0.0591621031,75.4768790094,7.0806134572,0.1986969482,0.0070135093
28.6155782703,0.0591621031,75.4768790094,7.0806134572,0.1989952459,0.0070135093
29.6135736163,0.0460265826,75.4768790094,6.0767244656,0.1991487804,0.0070135093
29.4239031031,0.0460265826,75.4768790094,5.7823455475,0.1989058394,0.0070135093
29.4239031031,0.059634767,75.5684204674,7.0463082973,0.1989058394,0.0070135093
28.8269003771,0.0316051932,75.6899815308,7.0463082973,0.1989058394,0.0070135093
28.8269003771,0.0290873263,75.6899815308,7.0463082973,0.1994552031,0.0070044248
28.8269003771,0.0290873263,75.6899815308,7.0463082973,0.1987991593,0.0070044248
28.6516354707,0.0290873263,75.6899815308,8.4284826376,0.1987991593,0.0070175245
28.6516354707,0.0209264265,75.8887562271,8.4284826376,0.1987991593,0.0070146163
28.6516354707,0.0218605063,75.8887562271,8.4284826376,0.1987991593,0.0070092599
28.6516354707,0.0176784619,75.8887562271,8.6723228917,0.1987991593,0.0070092599
28.6516354707,0.0248624402,74.5779233303,8.6723228917,0.1987991593,0.0070092599
28.6516354707,0.0251534941,75.7950284621,8.3479710618,0.1992393943,0.0070092599
28.6516354707,0.0251534941,75.7950284621,8.3479710618,0.1992393943,0.0070092599
28.6516354707,0.026122447,75.7950284621,8.3479710618,0.1992393943,0.0070092599
28.6516354707,0.026122447,75.7950284621,7.2766355119,0.1992393943,0.0070092599
28.6516354707,0.0097996251,75.4400043339,7.8499331574,0.1992393943,0.0069995693
28.6516354707,0.0097996251,75.4400043339,9.4386051683,0.1992393943,0.0069995693
28.6516354707,0.0097996251,75.4400043339,9.4386051683,0.1992393943,0.0069995693
28.4223991334,0.0097996251,75.4400043339,7.4476371941,0.1992393943,0.0069995693
28.4223991334,0.0097996251,75.4400043339,7.4476371941,0.1992393943,0.0069995693
28.4223991334,0.0097996251,75.1486647383,7.4476371941,0.1992393943,0.0070159181
28.4223991334,0.0097996251,75.1486647383,7.4476371941,0.1992393943,0.0070159181
29.467864716,0.0472008722,75.1486647383,7.4476371941,0.1992393943,0.0070159181
29.467864716,0.0472008722,75.1486647383,7.4476371941,0.1992393943,0.0070159181
29.467864716,0.0146351739,75.1486647383,7.4476371941,0.1992393943,0.0070159181
29.467864716,0.0146351739,75.1486647383,7.4476371941,0.1992393943,0.0070159181
29.467864716,0.0146351739,75.1486647383,7.4476371941,0.1992393943,0.0070159181
29.467864716,0.0146351739,75.1486647383,7.4476371941,0.1992393943,0.0070138384
29.467864716,0.0339006942,75.1486647383,7.4476371941,0.1992393943,0.0070138384
29.467864716,0.0339006942,75.1486647383,7.4476371941,0.1992393943,0.0070138384
29.467864716,0.0339006942,75.1486647383,7.4476371941,0.1992393943,0.0070138384
29.467864716,0.0459682424,75.1486647383,7.4476371941,0.1992219547,0.0070152791
29.467864716,0.0459682424,75.1486647383,7.4476371941,0.1992219547,0.0070083116
29.467864716,0.0283211292,75.1486647383,7.305263474,0.1992219547,0.0070108634
29.922700028,0.0283211292,75.1486647383,7.305263474,0.1992219547,0.0070108634
29.922700028,0.0283211292,75.1486647383,8.4232908268,0.1985571803,0.0070129827
29.922700028,0.0138213419,75.1486647383,8.4232908268,0.1985571803,0.0070196355
28.061099727,0.0267761441,75.0564403706,6.6853811,0.1985571803,0.0070179138
28.061099727,0.0132360525,75.0564403706,6.6853811,0.1985571803,0.0070179138
28.1263031092,0.0132360525,75.0564403706,6.2560672919,0.1985571803,0.0070179138
28.1263031092,0.0132360525,75.0564403706,9.2322418383,0.1985571803,0.0070179138
28.1263031092,0.0090552428,75.0564403706,9.3954914591,0.1985571803,0.0070244592
29.3831764806,0.0090552428,75.0564403706,8.9368286139,0.1984814222,0.0070244592
29.3831764806,0.0093992771,75.0564403706,8.9368286139,0.197853901,0.0070192332
29.3831764806,0.0323821708,75.0564403706,8.9368286139,0.197853901,0.0070293015
29.3831764806,0.0323821708,75.0564403706,6.2805053894,0.197853901,0.0070293015
29.3831764806,0.0415352337,75.0564403706,6.2805053894,0.197853901,0.0070293015
29.3831764806,0.0415352337,75.0564403706,6.2805053894,0.1985525779,0.0070293015
29.3831764806,0.0415352337,75.0564403706,6.2805053894,0.1982157984,0.0070293015
29.3831764806,0.0526113581,75.0564403706,6.2805053894,0.1982157984,0.0070207289
29.3831764806,0.0526113581,75.0564403706,5.0704087693,0.1982157984,0.0070207289
29.3831764806,0.0805762089,75.0564403706,5.0704087693,0.197621457,0.0070207289
29.6200863879,0.0805762089,75.0564403706,5.0704087693,0.197621457,0.0070218338
29.0723292961,0.0805762089,75.0564403706,5.0704087693,0.1976721062,0.0070218338
29.0723292961,0.0511075277,75.0564403706,5.6127875754,0.1976721062,0.0070304325
29.0723292961,0.0498896704,75.0564403706,5.6127875754,0.1981120452,0.0070304325
29.0723292961,0.0498896704,75.0564403706,6.0954609676,0.1981120452,0.0070304325
29.0723292961,0.0498896704,75.0564403706,6.0954609676,0.1981120452,0.0070230022
29.0723292961,0.0498896704,75.0564403706,6.0954609676,0.1984183248,0.0070230022
29.0723292961,0.0498896704,74.7930353105,6.0954609676,0.1984183248,0.0070199883
29.0723292961,0.0498896704,74.5660968455,6.0954609676,0.1984183248,0.0070273135
29.0723292961,0.0498896704,74.5660968455,6.0954609676,0.1984183248,0.0070273135
29.0723292961,0.0498896704,74.5660968455,7.5096206715,0.1984183248,0.0070273135
29.0723292961,0.0150743367,75.5661853138,7.5096206715,0.1984183248,0.0070248639
28.8847590234,0.0150743367,75.5661853138,8.926354769,0.1984183248,0.0070248639
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1984183248,0.0070248639
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1984183248,0.007018828
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1984183248,0.007018828
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1984183248,0.007018828
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1979560594,0.007018828
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1980077508,0.007018828
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1980077508,0.007018828
28.8847590234,0.027725841,75.5661853138,7.0116456896,0.1980077508,0.007018828
28.8847590234,0.027725841,75.3382997604,8.3027096302,0.1980077508,0.007018828
28.8847590234,0.035129306,75.3382997604,8.3027096302,0.1980719715,0.0070195591
28.8847590234,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
30.3965152096,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
29.4977043541,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
29.4977043541,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
29.4977043541,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
29.4977043541,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
29.4115402498,0.035129306,75.3382997604,6.7276493846,0.1980719715,0.0070195591
29.2583803037,0.0523747795,75.0821698194,6.7276493846,0.1979601282,0.0070195591
29.2583803037,0.0523747795,75.0821698194,5.6107873096,0.1979601282,0.0070195591
29.2583803037,0.0816969182,75.0821698194,5.2470498747,0.1979601282,0.0070195591
29.2583803037,0.0816969182,75.591423378,7.0821621467,0.1986462473,0.0070195591
29.2583803037,0.06405131,75.591423378,7.0821621467,0.1986462473,0.0070195591
28.8817991742,0.06405131,75.591423378,6.9708898804,0.1986462473,0.0070195591
28.8817991742,0.06405131,75.591423378,6.9708898804,0.1986462473,0.0070195591
28.8817991742,0.0397208803,75.591423378,8.0677183416,0.1986462473,0.0070195591
28.8817991742,0.0397208803,75.591423378,6.4272602356,0.1986462473,0.0070195591
29.2529544658,0.0541596917,75.591423378,6.4272602356,0.1986462473,0.0070151859
29.2529544658,0.0541596917,75.591423378,6.4272602356,0.1986462473,0.0070151859
29.2529544658,0.0503805656,75.591423378,6.4272602356,0.1986462473,0.0070151859
29.499297829,0.0503805656,75.3258092418,6.4272602356,0.1982415443,0.007017622
28.8497394003,0.0521118477,75.3258092418,5.8183201318,0.1982415443,0.007017622
28.8497394003,0.0678257791,75.3258092418,6.8742173832,0.1982415443,0.007017622
28.8497394003,0.0576101479,75.3258092418,6.6160976713,0.1982415443,0.0070205837
28.8497394003,0.0082943578,75.3258092418,6.6160976713,0.1982415443,0.0070205837
28.8497394003,0.0361630879,75.3258092418,8.5657539937,0.1982415443,0.007033241
28.8497394003,0.0361630879,75.3258092418,7.414601917,0.1982415443,0.007033241
28.8497394003,0.0361630879,75.3258092418,7.414601917,0.1982415443,0.007033241
28.8497394003,0.0361630879,75.3258092418,7.0772754655,0.1982415443,0.0070174906
28.8497394003,0.0361630879,75.3258092418,8.0825544837,0.1982415443,0.0070174906
28.8497394003,0.0017319392,75.7477060384,8.0825544837,0.1982415443,0.0070174906
28.7127082323,0.0017319392,75.7477060384,9.2202953794,0.1982415443,0.0070174906
28.7127082323,0.0017319392,75.015195294,9.2202953794,0.1982415443,0.0070174906
28.5220318201,0.0017319392,75.015195294,9.2202953794,0.1984637996,0.0070174906
28.5220318201,0.0017319392,75.015195294,9.2202953794,0.1984637996,0.0070174906
28.5220318201,0.0017319392,75.015195294,8.9337502011,0.1984637996,0.0070120753
28.6201359451,0.0101467184,76.0756042092,8.0473377018,0.1984637996,0.0070120753
27.670609807,0.0101467184,76.0756042092,8.9342117236,0.1984637996,0.0070120753
27.670609807,0.0101467184,76.0756042092,7.623728385,0.1984637996,0.0070120753
27.5035015506,0.0028453804,76.0756042092,7.9750297142,0.1994076812,0.0070120753
27.5035015506,0.0028453804,76.0756042092,7.0713804862,0.1994076812,0.0070120753
27.8228439579,0.0006657595,75.7677083081,7.0713804862,0.1994114105,0.0070013462
30.2180592564,0.0427708008,75.7677083081,7.0713804862,0.2000829152,0.0070013462
29.1238547808,0.0134726575,74.9023918709,8.2675784236,0.2000829152,0.006986679
28.4732630353,0.0134726575,74.9023918709,8.2675784236,0.2009534092,0.006986679
28.9711283648,0.0134726575,74.9023918709,8.0642721169,0.2009534092,0.0069841638
28.9711283648,0.0134726575,74.9023918709,8.0642721169,0.2001311276,0.0069841638
30.0837565908,0.0134726575,76.260932655,7.8750920267,0.2001311276,0.0069841638
30.0837565908,0.0134726575,76.260932655,7.0712166547,0.2001311276,0.0069841638
28.3569244409,0.0087667727,76.260932655,8.7977149773,0.2001311276,0.0069841638
28.3569244409,0.0094496401,74.9227462082,7.9004200018,0.2003734169,0.0069841638
28.3569244409,0.0094496401,74.9227462082,7.9004200018,0.2003734169,0.0069933591
28.3569244409,0.0094496401,74.9227462082,8.4650171398,0.2003734169,0.0069899262
28.3569244409,0.0094496401,74.9227462082,8.4650171398,0.2003734169,0.0069839685
28.4352137029,0.0094496401,74.8258856752,7.9536199707,0.2003734169,0.0069839685
28.4352137029,0.0094496401,74.8258856752,7.9536199707,0.2003734169,0.0069834906
28.4352137029,0.0094496401,74.8258856752,7.7528263994,0.2003734169,0.0069834906
28.4352137029,0.0094496401,74.0785126597,7.7528263994,0.2003734169,0.0069834906
28.4352137029,0.0094496401,73.9542676943,7.7528263994,0.2003734169,0.0069834906
29.1237900201,0.0094496401,73.9542676943,7.7528263994,0.2009986111,0.0069784315
29.1237900201,0.0094496401,73.9542676943,8.6196223195,0.2009986111,0.0069728985
29.1237900201,0.0094496401,73.9542676943,8.0238311213,0.2009986111,0.006975272
28.7578870792,0.0094496401,74.3450600792,8.0238311213,0.2009986111,0.006975272
28.7578870792,0.0094496401,74.3450600792,8.0238311213,0.2009986111,0.006975272
28.7578870792,0.0094496401,72.7311387295,8.0238311213,0.2009986111,0.006975272
28.7578870792,0.0094496401,74.2430806859,8.0238311213,0.2009986111,0.006986699
28.7578870792,0.0094496401,75.0042873461,8.0238311213,0.2009986111,0.006986699
28.7578870792,0.0094496401,75.0042873461,8.3677177248,0.2009986111,0.0069805684
28.7578870792,0.0094496401,75.0200403037,8.3677177248,0.2009986111,0.0069805684
28.7578870792,0.0094496401,75.0200403037,6.5578257128,0.2009986111,0.0069805684
28.7578870792,0.0550579149,75.0200403037,7.7457963851,0.2009986111,0.0069805684
28.7578870792,0.0550579149,75.0200403037,7.7457963851,0.2009986111,0.0069805684
28.7578870792,0.0660147419,75.0200403037,5.0393583639,0.20027429,0.0069831918
28.7578870792,0.0660147419,75.0200403037,5.0393583639,0.20027429,0.0069831918
28.7578870792,0.0660147419,75.0200403037,5.0393583639,0.2004569453,0.0069831918
28.7578870792,0.0660147419,75.0200403037,5.7439039609,0.2004569453,0.0069831918
28.7578870792,0.0660147419,75.0200403037,7.1329747533,0.2004569453,0.0069831918
28.7578870792,0.0660147419,75.0200403037,7.1329747533,0.2004569453,0.0069831918
28.1844464601,0.0660147419,75.0200403037,6.6948595981,0.2005316021,0.0069831918
28.3587358763,0.0330873111,75.0200403037,6.6948595981,0.2005316021,0.0069831918
28.3587358763,0.0330873111,75.0200403037,6.6948595981,0.2005461423,0.0069870361
28.2961985539,0.0330873111,75.0200403037,7.9764090792,0.2005821544,0.0069870361
28.2961985539,0.0330873111,75.0200403037,7.6039111531,0.2005821544,0.0069870361
29.2925130443,0.0294266166,75.0200403037,8.2367290447,0.2005821544,0.0069870361
29.2925130443,0.0294266166,75.0200403037,8.2367290447,0.2005821544,0.0069870361
29.2925130443,0.0049231229,75.0200403037,8.2367290447,0.2005821544,0.0069856409
29.2925130443,0.0049231229,75.9837995685,8.6197148341,0.2005821544,0.0069856409
29.3726863983,0.0049231229,75.9837995685,8.8657427045,0.2005821544,0.0069856409
29.3726863983,0.0110732697,75.9837995685,8.8657427045,0.2005821544,0.0069856409
29.3726863983,0.0110732697,75.1648278254,8.8657427045,0.2005821544,0.0069856409
29.3726863983,0.0067725417,75.1648278254,8.8657427045,0.2005821544,0.0069856409
29.3726863983,0.0067725417,75.1648278254,8.8657427045,0.2005821544,0.0069856409
29.3726863983,0.0005528545,75.1648278254,8.8657427045,0.2005821544,0.0069742165
29.3726863983,0.0005528545,75.1648278254,8.8657427045,0.2005821544,0.0069742165
29.3726863983,0.0005528545,75.1648278254,9.412775377,0.2005821544,0.0069742165
29.3726863983,0.0005528545,75.1648278254,9.412775377,0.2013375527,0.0069742165
29.3726863983,0.0005528545,75.1648278254,9.412775377,0.2013375527,0.0069742165
29.3726863983,0.0005528545,75.5349574079,9.412775377,0.2013375527,0.0069742165
29.3880405724,0.0005528545,75.5349574079,9.3837886309,0.2013375527,0.0069742165
29.3880405724,0.0005528545,75.5349574079,8.6222446053,0.2013375527,0.0069658441
29.2830923843,0.0005528545,75.4755432506,8.6222446053,0.2013375527,0.0069658441
29.1127745461,0.0005528545,75.4755432506,9.0937513743,0.2019600318,0.0069658441
28.5193795872,0.0005528545,75.4755432506,7.8632867458,0.2012247681,0.0069658441
28.5193795872,0.0005528545,75.5281721172,7.8632867458,0.2012247681,0.0069658441
28.5193795872,0.0005528545,75.5281721172,7.8632867458,0.2012247681,0.0069658441
28.5193795872,0.0005528545,75.5281721172,7.8632867458,0.2012272487,0.0069658441
28.5193795872,0.039458881,75.5281721172,6.2648690056,0.2012272487,0.0069658441
28.5193795872,0.0049519045,75.5281721172,6.2648690056,0.2012272487,0.0069815699
28.5193795872,0.0049519045,75.5281721172,6.2648690056,0.2012272487,0.0069815699
28.5193795872,0.0132954707,75.486175971,6.9057559442,0.2012272487,0.0069815699
28.5193795872,0.0132954707,75.486175971,8.0378967263,0.2012272487,0.0069815699
28.5193795872,0.035464201,75.486175971,8.0378967263,0.200177598,0.0069815699
28.5193795872,0.035464201,75.486175971,8.6872630772,0.2001589893,0.0069815699
28.5193795872,0.035464201,75.486175971,8.6872630772,0.2001589893,0.0069815699
27.7376272613,0.035464201,75.486175971,8.6872630772,0.2001589893,0.006991671
27.7376272613,0.035464201,75.486175971,6.7356693519,0.2001589893,0.006991671
27.7376272613,0.0637533365,75.8446201305,6.4920180456,0.2001589893,0.006991671
27.1222988905,0.0626788239,75.8446201305,6.4920180456,0.2001589893,0.006991671
30.9330617163,0.0577756151,76.0363689721,6.4920180456,0.2001589893,0.006991671
29.525038689,0.0577756151,73.5508958876,6.4920180456,0.2001589893,0.006991671
29.525038689,0.0430273585,74.4443777596,6.4920180456,0.2004898376,0.0069874575
29.525038689,0.0430273585,74.9588068725,6.9760368707,0.2004898376,0.0069874575
29.3908119869,0.0430273585,74.9588068725,6.9760368707,0.2003726208,0.0069874575
28.8249726628,0.0430273585,75.3438480613,7.9765623223,0.2003726208,0.0069874575
28.8249726628,0.0430273585,75.3438480613,7.9765623223,0.2003726208,0.0069874575
28.8249726628,0.0309367085,75.3438480613,7.5617835676,0.2003726208,0.0069907229
28.8844838304,0.0403444505,75.3438480613,7.1743236085,0.2003726208,0.0069907229
28.8844838304,0.0403444505,75.3438480613,7.1743236085,0.2003726208,0.0069907229
28.8844838304,0.0403444505,75.3438480613,7.7451770753,0.2003726208,0.0069907229
28.8844838304,0.0413741069,75.3438480613,7.7451770753,0.2003726208,0.0069907229
28.8844838304,0.0413741069,75.3438480613,7.9224574108,0.2002073627,0.0069907229
29.233048419,0.0413741069,75.3438480613,7.9224574108,0.2002540347,0.0069907229
29.233048419,0.0413741069,75.3438480613,8.4149973032,0.2002540347,0.0069878336
29.233048419,0.0413741069,74.2402960226,8.4149973032,0.2002540347,0.0069878336
29.233048419,0.0413741069,74.0608267983,7.0851159049,0.1992485184,0.0069878336
29.233048419,0.0132928642,74.0608267983,7.0851159049,0.1992485184,0.0070116921
29.9784431471,0.0132928642,73.7579327404,7.0851159049,0.1992485184,0.0070116921
30.1532744264,0.0132928642,73.7579327404,7.0851159049,0.1992485184,0.0070116921
30.1532744264,0.0132928642,73.4540038226,7.0851159049,0.1992485184,0.0070116921
29.2405193036,0.0132928642,73.8895399485,7.0851159049,0.1992485184,0.0070153334
29.2405193036,0.0132928642,73.8895399485,8.2751154213,0.1984460514,0.0070153334
29.2405193036,0.0132928642,73.8895399485,9.4998183096,0.1984460514,0.0070153334
29.2405193036,0.0039244035,75.5165581007,9.4998183096,0.1984460514,0.0070153334
29.2405193036,0.0039244035,75.5165581007,9.4998183096,0.1988875182,0.0070153334
29.2405193036,0.0039244035,75.5165581007,7.8308213259,0.1988875182,0.0070153334
29.2405193036,0.0184179515,75.5294645396,7.7073435142,0.1988875182,0.0070153334
29.2405193036,0.0437637643,75.5294645396,8.0477817753,0.1988490502,0.0070153334
29.2405193036,0.0437637643,75.5294645396,7.3538396796,0.1988490502,0.0070157376
28.0024694082,0.0437637643,75.2613215154,7.3538396796,0.1988490502,0.0070157376
28.0024694082,0.0437637643,75.2613215154,7.3538396796,0.1988490502,0.0070103727
28.0024694082,0.0326271543,75.2613215154,7.8709623681,0.1988490502,0.0070103727
29.462203189,0.025399834,75.862112337,7.8709623681,0.1988490502,0.0070103727
29.462203189,0.0094407616,73.7931167054,7.8709623681,0.1988490502,0.0070103727
29.0782667755,0.0094407616,74.6863797164,7.0242921071,0.1988490502,0.0070103727
29.0782667755,0.0528688961,74.6863797164,8.548243352,0.1988490502,0.0070054132
29.0782667755,0.0234146822,74.6863797164,8.548243352,0.1988490502,0.0070054132
29.0782667755,0.0128023914,74.6863797164,8.6038013557,0.1991019945,0.0070108213
29.0782667755,0.0045837808,74.6863797164,8.6038013557,0.1991019945,0.0070108213
29.0782667755,0.0085859973,74.6863797164,8.6038013557,0.1991019945,0.0070108213
29.0782667755,0.0085859973,74.5315757265,7.6558231533,0.1991019945,0.0070108213
29.0782667755,0.0085859973,74.5315757265,7.6558231533,0.1990203569,0.0070108213
29.0782667755,0.0085859973,71.3604123335,7.6558231533,0.1990203569,0.0070108213
29.0782667755,0.0085859973,75.7231621646,7.6558231533,0.1990203569,0.0070108213
29.0782667755,0.0085859973,75.7231621646,7.6558231533,0.1990203569,0.0070108213
29.0782667755,0.0315185258,75.0871790437,7.5907886132,0.1990203569,0.0070055253
29.0782667755,0.0146674895,75.0871790437,7.5907886132,0.1990203569,0.0070055253
28.7572919555,0.0146674895,75.4896572754,7.5907886132,0.1997550191,0.0070055253
28.3013058619,0.0146674895,75.4896572754,7.5907886132,0.1997550191,0.0070055253
28.6054176336,0.0146674895,75.4896572754,6.4739773306,0.1997550191,0.007001921
28.6054176336,0.0410109142,75.4896572754,7.6952179689,0.1997550191,0.0069994908
28.4118206213,0.0803486778,75.4896572754,7.0815636278,0.1997550191,0.0069994908
28.4118206213,0.0803486778,75.4896572754,6.8136074912,0.1997550191,0.0069946319
29.8208732093,0.0803486778,75.4896572754,6.0368744355,0.1997550191,0.0069946319
29.8208732093,0.0809806679,75.4896572754,6.0368744355,0.2001887337,0.0069946319
29.8208732093,0.0809806679,75.4896572754,6.0368744355,0.2001887337,0.0069946319
29.8208732093,0.0387944433,75.4896572754,7.1350060362,0.2001887337,0.0069946319
29.8208732093,0.0403244049,75.4896572754,7.1350060362,0.1994945522,0.0069946319
29.1055787433,0.0403244049,75.190612636,7.1350060362,0.1994945522,0.0069946319
29.1055787433,0.0349095196,75.1326609714,7.1350060362,0.1994945522,0.0069946319
29.1055787433,0.0349095196,75.1636370109,7.7642665581,0.1994945522,0.0069946319
29.1055787433,0.0349095196,75.8064955002,6.3335698718,0.1994945522,0.0069946319
29.1055787433,0.0349095196,75.8064955002,6.7240116408,0.1998583295,0.0069985854
29.1055787433,0.0153657308,75.8064955002,6.7240116408,0.1998583295,0.0069985854
29.1055787433,0.0153657308,75.8064955002,6.7240116408,0.1998583295,0.0069985854
29.1055787433,0.0153657308,75.5188723476,6.7723161092,0.1998583295,0.0070038503
29.1055787433,0.0153657308,75.5188723476,7.2920791471,0.1998583295,0.006990514
29.1055787433,0.0424686131,75.5188723476,7.2920791471,0.1998583295,0.006990514
29.6642676559,0.0424686131,75.5188723476,6.437029861,0.2001086408,0.006990514
29.6642676559,0.0639530094,75.5188723476,6.437029861,0.2001086408,0.006990514
29.6642676559,0.0639530094,75.5188723476,6.437029861,0.2001086408,0.006990514
29.6642676559,0.0639530094,75.5188723476,4.8743195268,0.2001086408,0.006990514
29.6642676559,0.0971584399,75.5188723476,4.8037729401,0.2001086408,0.006990514
29.3494280848,0.0577991708,75.5188723476,4.8037729401,0.2003725271,0.006990514
29.3494280848,0.0577991708,74.8670124412,4.8301967993,0.2003725271,0.006990514
29.3494280848,0.0577991708,74.8670124412,4.8301967993,0.2003725271,0.006990514
29.3494280848,0.0963696313,75.2638106339,4.8301967993,0.2003725271,0.006990514
29.3494280848,0.0746054664,75.2638106339,4.8301967993,0.2003725271,0.006990514
29.3494280848,0.0746054664,75.2638106339,4.8301967993,0.2003725271,0.006990514
29.3494280848,0.0746054664,75.2638106339,5.2428126887,0.2009459215,0.0069818934
29.3494280848,0.0922315752,75.2638106339,5.0445209286,0.2009459215,0.0069818934
29.3494280848,0.0922315752,75.2638106339,5.0445209286,0.2006069324,0.0069818934
29.3494280848,0.0922315752,75.2638106339,5.0445209286,0.2006069324,0.0069818934
29.3494280848,0.0922315752,75.2638106339,5.0445209286,0.2006069324,0.0069818934
29.3494280848,0.0922315752,75.2638106339,5.0445209286,0.2006069324,0.0069845101
29.3494280848,0.0922315752,75.2638106339,5.0445209286,0.2006069324,0.0069845101
28.2283871325,0.0922315752,75.2638106339,4.8076199831,0.2006069324,0.0069845101
29.2901370529,0.0922315752,75.2638106339,4.9392919812,0.2006069324,0.0069845101
28.3965225346,0.0922315752,75.2638106339,4.9392919812,0.2006069324,0.0069845101
28.3965225346,0.0922315752,75.2638106339,4.9392919812,0.2008349587,0.0069845101
28.3965225346,0.0922315752,75.2638106339,4.9392919812,0.2008349587,0.0069845101
28.3965225346,0.0922315752,75.2638106339,5.4852842185,0.2010967511,0.0069845101
28.3965225346,0.0922315752,75.2638106339,4.6870750635,0.2010967511,0.0069845101
28.8006655048,0.0922315752,75.2638106339,4.6870750635,0.2007139485,0.0069854215
28.8006655048,0.0922315752,75.2638106339,4.2759591247,0.2007139485,0.0069854215
28.6380588449,0.0922315752,75.6252846846,6.1515797401,0.2007139485,0.0069854215
